  3.5724,   0.0510 
  3.5779,   0.0522 
  3.5794,   0.0507 
  3.5791,   0.0525 
  3.5806,   0.0522 
  3.5791,   0.0507 
  3.5785,   0.0528 
  3.5782,   0.0516 
  3.5745,   0.0537 
  3.5742,   0.0537 
  3.5727,   0.0540 
  3.5678,   0.0516 
  3.5608,   0.0516 
  3.5553,   0.0525 
  3.5550,   0.0510 
  3.5583,   0.0504 
  3.5605,   0.0516 
  3.5565,   0.0537 
  3.5486,   0.0528 
  3.5425,   0.0540 
  3.5440,   0.0549 
  3.5422,   0.0549 
  3.5397,   0.0546 
  3.5364,   0.0540 
  3.5345,   0.0510 
  3.5349,   0.0522 
  3.5352,   0.0513 
  3.5364,   0.0528 
  3.5330,   0.0549 
  3.5260,   0.0528 
  3.5239,   0.0525 
  3.5242,   0.0525 
  3.5272,   0.0510 
  3.5284,   0.0525 
  3.5306,   0.0516 
  3.5309,   0.0507 
  3.5333,   0.0516 
  3.5324,   0.0528 
  3.5297,   0.0531 
  3.5287,   0.0546 
  3.5229,   0.0516 
  3.5165,   0.0522 
  3.5086,   0.0516 
  3.5031,   0.0516 
  3.5004,   0.0513 
  3.5004,   0.0525 
  3.5025,   0.0513 
  3.5040,   0.0513 
  3.5049,   0.0549 
  3.5077,   0.0528 
  3.5159,   0.0552 
  3.5223,   0.0516 
  3.5236,   0.0507 
  3.5208,   0.0528 
  3.5168,   0.0513 
  3.5135,   0.0507 
  3.5071,   0.0528 
  3.5028,   0.0534 
  3.5043,   0.0528 
  3.5056,   0.0534 
  3.5016,   0.0555 
  3.4970,   0.0510 
  3.5028,   0.0513 
  3.5034,   0.0531 
  3.5022,   0.0522 
  3.4988,   0.0513 
  3.4988,   0.0540 
  3.5004,   0.0494 
  3.5019,   0.0558 
  3.5034,   0.0522 
  3.4985,   0.0507 
  3.4998,   0.0525 
  3.5052,   0.0516 
  3.5086,   0.0522 
  3.5114,   0.0513 
  3.5159,   0.0516 
  3.5208,   0.0504 
  3.5281,   0.0534 
  3.5312,   0.0528 
  3.5318,   0.0534 
  3.5297,   0.0516 
  3.5303,   0.0525 
  3.5297,   0.0507 
  3.5333,   0.0528 
  3.5385,   0.0522 
  3.5373,   0.0510 
  3.5330,   0.0522 
  3.5352,   0.0531 
  3.5391,   0.0531 
  3.5425,   0.0534 
  3.5434,   0.0540 
  3.5385,   0.0546 
  3.5385,   0.0516 
  3.5370,   0.0522 
  3.5388,   0.0513 
  3.5400,   0.0525 
  3.5425,   0.0516 
  3.5416,   0.0522 
  3.5394,   0.0531 
  3.5422,   0.0534 
  3.5486,   0.0549 
  3.5532,   0.0507 
  3.5599,   0.0507 
  3.5675,   0.0522 
  3.5736,   0.0510 
  3.5757,   0.0516 
  3.5760,   0.0510 
  3.5788,   0.0531 
  3.5825,   0.0531 
  3.5825,   0.0522 
  3.5791,   0.0525 
  3.5779,   0.0522 
  3.5770,   0.0522 
  3.5773,   0.0513 
  3.5806,   0.0516 
  3.5815,   0.0513 
  3.5803,   0.0516 
  3.5760,   0.0537 
  3.5733,   0.0531 
  3.5687,   0.0537 
  3.5675,   0.0552 
  3.5669,   0.0513 
  3.5709,   0.0513 
  3.5745,   0.0525 
  3.5764,   0.0516 
  3.5806,   0.0513 
  3.5876,   0.0513 
  3.5941,   0.0528 
  3.5925,   0.0531 
  3.5901,   0.0534 
  3.5925,   0.0546 
  3.5941,   0.0510 
  3.5941,   0.0516 
  3.5916,   0.0510 
  3.5928,   0.0522 
  3.5944,   0.0504 
  3.5950,   0.0513 
  3.5950,   0.0537 
  3.5968,   0.0531 
  3.6002,   0.0537 
  3.5971,   0.0534 
  3.5898,   0.0525 
  3.5849,   0.0510 
  3.5861,   0.0522 
  3.5889,   0.0513 
  3.5922,   0.0510 
  3.5895,   0.0516 
  3.5876,   0.0522 
  3.5861,   0.0540 
  3.5861,   0.0525 
  3.5825,   0.0534 
  3.5828,   0.0546 
  3.5849,   0.0534 
  3.5825,   0.0549 
  3.5834,   0.0540 
  3.5840,   0.0531 
  3.5876,   0.0549 
  3.5901,   0.0552 
  3.5876,   0.0528 
  3.5843,   0.0537 
  3.5791,   0.0537 
  3.5754,   0.0549 
  3.5687,   0.0522 
  3.5602,   0.0522 
  3.5562,   0.0510 
  3.5583,   0.0513 
  3.5529,   0.0525 
  3.5513,   0.0528 
  3.5492,   0.0537 
  3.5464,   0.0531 
  3.5449,   0.0552 
  3.5431,   0.0516 
  3.5464,   0.0522 
  3.5431,   0.0516 
  3.5434,   0.0516 
  3.5422,   0.0522 
  3.5443,   0.0510 
  3.5492,   0.0534 
  3.5535,   0.0546 
  3.5538,   0.0531 
  3.5529,   0.0522 
  3.5547,   0.0528 
  3.5574,   0.0510 
  3.5602,   0.0528 
  3.5687,   0.0513 
  3.5809,   0.0516 
  3.5883,   0.0528 
  3.5889,   0.0522 
  3.5901,   0.0531 
  3.5916,   0.0534 
  3.5931,   0.0525 
  3.5895,   0.0513 
  3.5849,   0.0516 
  3.5812,   0.0522 
  3.5843,   0.0516 
  3.5843,   0.0516 
  3.5864,   0.0516 
  3.5880,   0.0513 
  3.5855,   0.0537 
  3.5858,   0.0534 
  3.5855,   0.0516 
  3.5840,   0.0531 
  3.5794,   0.0513 
  3.5739,   0.0531 
  3.5666,   0.0507 
  3.5651,   0.0510 
  3.5645,   0.0510 
  3.5687,   0.0537 
  3.5696,   0.0537 
  3.5779,   0.0531 
  3.5852,   0.0555 
  3.5901,   0.0516 
  3.5950,   0.0513 
  3.5931,   0.0531 
  3.5870,   0.0522 
  3.5791,   0.0513 
  3.5782,   0.0528 
  3.5770,   0.0534 
  3.5699,   0.0537 
  3.5657,   0.0540 
  3.5663,   0.0546 
  3.5608,   0.0549 
  3.5559,   0.0546 
  3.5541,   0.0552 
  3.5559,   0.0507 
  3.5553,   0.0516 
  3.5443,   0.0525 
  3.5339,   0.0516 
  3.5297,   0.0537 
  3.5211,   0.0546 
  3.5117,   0.0516 
  3.5077,   0.0525 
  3.5056,   0.0522 
  3.5040,   0.0516 
  3.4998,   0.0516 
  3.4976,   0.0522 
  3.4985,   0.0510 
  3.5028,   0.0531 
  3.5049,   0.0531 
  3.5074,   0.0531 
  3.5077,   0.0531 
  3.5101,   0.0516 
  3.5120,   0.0513 
  3.5150,   0.0528 
  3.5187,   0.0510 
  3.5196,   0.0513 
  3.5229,   0.0528 
  3.5275,   0.0494 
  3.5349,   0.0555 
  3.5437,   0.0522 
  3.5474,   0.0558 
  3.5550,   0.0507 
  3.5629,   0.0513 
  3.5703,   0.0528 
  3.5742,   0.0507 
  3.5739,   0.0516 
  3.5742,   0.0510 
  3.5770,   0.0540 
  3.5828,   0.0537 
  3.5956,   0.0522 
  3.6066,   0.0549 
  3.6209,   0.0507 
  3.6310,   0.0522 
  3.6429,   0.0516 
  3.6526,   0.0510 
  3.6633,   0.0516 
  3.6737,   0.0525 
  3.6771,   0.0525 
  3.6783,   0.0534 
  3.6823,   0.0534 
  3.6856,   0.0522 
  3.6896,   0.0507 
  3.6917,   0.0522 
  3.6935,   0.0522 
  3.6948,   0.0513 
  3.6942,   0.0504 
  3.6948,   0.0516 
  3.6920,   0.0528 
  3.6945,   0.0534 
  3.6978,   0.0537 
  3.6914,   0.0516 
  3.6877,   0.0516 
  3.6807,   0.0513 
  3.6703,   0.0513 
  3.6578,   0.0513 
  3.6502,   0.0510 
  3.6426,   0.0525 
  3.6380,   0.0522 
  3.6334,   0.0549 
  3.6328,   0.0528 
  3.6295,   0.0534 
  3.6218,   0.0549 
  3.6130,   0.0500 
  3.5999,   0.0516 
  3.5852,   0.0491 
  3.5721,   0.0507 
  3.5645,   0.0513 
  3.5641,   0.0507 
  3.5635,   0.0555 
  3.5672,   0.0525 
  3.5669,   0.0552 
  3.5651,   0.0510 
  3.5559,   0.0513 
  3.5501,   0.0531 
  3.5422,   0.0504 
  3.5364,   0.0522 
  3.5297,   0.0522 
  3.6255,   0.0531 
  3.6301,   0.0546 
  3.6328,   0.0513 
  3.6325,   0.0549 
  3.6337,   0.0500 
  3.6337,   0.0516 
  3.6304,   0.0528 
  3.6304,   0.0500 
  3.6337,   0.0513 
  3.6310,   0.0510 
  3.6255,   0.0525 
  3.6255,   0.0528 
  3.6212,   0.0549 
  3.6194,   0.0516 
  3.6118,   0.0522 
  3.6017,   0.0516 
  3.5989,   0.0525 
  3.5941,   0.0510 
  3.5886,   0.0510 
  3.5858,   0.0525 
  3.5818,   0.0528 
  3.5818,   0.0546 
  3.5770,   0.0531 
  3.5651,   0.0531 
  3.5541,   0.0516 
  3.5419,   0.0513 
  3.5300,   0.0534 
  3.5229,   0.0513 
  3.5211,   0.0507 
  3.5202,   0.0531 
  3.5223,   0.0510 
  3.5254,   0.0546 
  3.5266,   0.0540 
  3.5284,   0.0513 
  3.5251,   0.0531 
  3.5214,   0.0522 
  3.5135,   0.0516 
  3.5068,   0.0516 
  3.5034,   0.0507 
  3.5049,   0.0516 
  3.5040,   0.0534 
  3.5001,   0.0531 
  3.5019,   0.0534 
  3.5028,   0.0546 
  3.5022,   0.0516 
  3.5028,   0.0522 
  3.5056,   0.0516 
  3.5101,   0.0516 
  3.5233,   0.0513 
  3.5309,   0.0522 
  3.5379,   0.0534 
  3.5443,   0.0534 
  3.5431,   0.0546 
  3.5358,   0.0540 
  3.5263,   0.0534 
  3.5297,   0.0540 
  3.5358,   0.0516 
  3.5400,   0.0516 
  3.5446,   0.0507 
  3.5510,   0.0534 
  3.5574,   0.0500 
  3.5620,   0.0540 
  3.5645,   0.0522 
  3.5602,   0.0522 
  3.5580,   0.0528 
  3.5577,   0.0510 
  3.5529,   0.0522 
  3.5553,   0.0513 
  3.5580,   0.0510 
  3.5608,   0.0522 
  3.5629,   0.0531 
  3.5663,   0.0534 
  3.5645,   0.0528 
  3.5645,   0.0525 
  3.5690,   0.0525 
  3.5739,   0.0504 
  3.5794,   0.0522 
  3.5901,   0.0516 
  3.5977,   0.0510 
  3.5999,   0.0516 
  3.6014,   0.0510 
  3.6017,   0.0540 
  3.6072,   0.0531 
  3.6160,   0.0552 
  3.6209,   0.0522 
  3.6258,   0.0504 
  3.6295,   0.0534 
  3.6295,   0.0513 
  3.6346,   0.0516 
  3.6420,   0.0522 
  3.6426,   0.0525 
  3.6447,   0.0534 
  3.6478,   0.0534 
  3.6505,   0.0540 
  3.6569,   0.0531 
  3.6639,   0.0504 
  3.6649,   0.0531 
  3.6658,   0.0522 
  3.6557,   0.0513 
  3.6563,   0.0528 
  3.6548,   0.0525 
  3.6499,   0.0537 
  3.6502,   0.0537 
  3.6536,   0.0516 
  3.6566,   0.0522 
  3.6542,   0.0522 
  3.6520,   0.0516 
  3.6523,   0.0522 
  3.6530,   0.0510 
  3.6511,   0.0522 
  3.6380,   0.0534 
  3.6292,   0.0528 
  3.6230,   0.0522 
  3.6163,   0.0531 
  3.6166,   0.0516 
  3.6179,   0.0525 
  3.6172,   0.0528 
  3.6197,   0.0510 
  3.6194,   0.0516 
  3.6224,   0.0522 
  3.6243,   0.0525 
  3.6264,   0.0552 
  3.6264,   0.0537 
  3.6288,   0.0546 
  3.6295,   0.0552 
  3.6301,   0.0510 
  3.6246,   0.0528 
  3.6212,   0.0522 
  3.6209,   0.0504 
  3.6218,   0.0510 
  3.6252,   0.0522 
  3.6200,   0.0534 
  3.6093,   0.0537 
  3.6005,   0.0552 
  3.6014,   0.0507 
  3.5971,   0.0516 
  3.5934,   0.0525 
  3.5971,   0.0504 
  3.5925,   0.0513 
  3.5849,   0.0531 
  3.5797,   0.0528 
  3.5736,   0.0540 
  3.5724,   0.0537 
  3.5654,   0.0522 
  3.5583,   0.0516 
  3.5577,   0.0516 
  3.5541,   0.0525 
  3.5507,   0.0522 
  3.5446,   0.0522 
  3.5419,   0.0513 
  3.5391,   0.0534 
  3.5364,   0.0540 
  3.5349,   0.0528 
  3.5385,   0.0549 
  3.5394,   0.0528 
  3.5376,   0.0510 
  3.5303,   0.0522 
  3.5272,   0.0516 
  3.5254,   0.0504 
  3.5226,   0.0525 
  3.5236,   0.0525 
  3.5208,   0.0540 
  3.5126,   0.0531 
  3.5101,   0.0555 
  3.5077,   0.0507 
  3.5052,   0.0510 
  3.5056,   0.0531 
  3.5080,   0.0494 
  3.5043,   0.0516 
  3.5046,   0.0522 
  3.4998,   0.0528 
  3.4988,   0.0534 
  3.4995,   0.0540 
  3.4995,   0.0540 
  3.4982,   0.0534 
  3.4970,   0.0513 
  3.4940,   0.0516 
  3.4933,   0.0522 
  3.4903,   0.0507 
  3.4882,   0.0513 
  3.4845,   0.0516 
  3.4772,   0.0534 
  3.4686,   0.0537 
  3.4619,   0.0540 
  3.4601,   0.0546 
  3.4586,   0.0537 
  3.4592,   0.0540 
  3.4613,   0.0537 
  3.4671,   0.0534 
  3.4692,   0.0540 
  3.4637,   0.0558 
  3.4589,   0.0531 
  3.4555,   0.0540 
  3.4518,   0.0534 
  3.4543,   0.0546 
  3.4595,   0.0516 
  3.4610,   0.0513 
  3.4665,   0.0510 
  3.4692,   0.0507 
  3.4686,   0.0522 
  3.4698,   0.0528 
  3.4683,   0.0531 
  3.4705,   0.0540 
  3.4732,   0.0546 
  3.4763,   0.0516 
  3.4787,   0.0513 
  3.4848,   0.0525 
  3.4863,   0.0510 
  3.4879,   0.0504 
  3.4906,   0.0522 
  3.4915,   0.0531 
  3.4940,   0.0534 
  3.4998,   0.0537 
  3.5086,   0.0513 
  3.5110,   0.0522 
  3.5120,   0.0513 
  3.5098,   0.0513 
  3.5028,   0.0516 
  3.4979,   0.0494 
  3.4933,   0.0522 
  3.4924,   0.0522 
  3.4839,   0.0546 
  3.4799,   0.0534 
  3.4796,   0.0522 
  3.4799,   0.0522 
  3.4879,   0.0507 
  3.4949,   0.0525 
  3.4988,   0.0525 
  3.4933,   0.0504 
  3.4933,   0.0513 
  3.4882,   0.0504 
  3.4842,   0.0534 
  3.4882,   0.0537 
  3.4909,   0.0522 
  3.4952,   0.0528 
  3.5043,   0.0510 
  3.5123,   0.0525 
  3.5190,   0.0531 
  3.5226,   0.0510 
  3.5324,   0.0540 
  3.5367,   0.0494 
  3.5373,   0.0552 
  3.5379,   0.0525 
  3.5385,   0.0549 
  3.5431,   0.0528 
  3.5510,   0.0516 
  3.5608,   0.0528 
  3.5742,   0.0507 
  3.5828,   0.0516 
  3.5886,   0.0522 
  3.5931,   0.0546 
  3.6002,   0.0528 
  3.6102,   0.0540 
  3.6105,   0.0540 
  3.6108,   0.0555 
  3.6182,   0.0540 
  3.6270,   0.0549 
  3.6392,   0.0522 
  3.6453,   0.0516 
  3.6530,   0.0525 
  3.6575,   0.0525 
  3.6554,   0.0540 
  3.6554,   0.0522 
  3.6536,   0.0531 
  3.6569,   0.0513 
  3.6600,   0.0522 
  3.6618,   0.0528 
  3.6633,   0.0510 
  3.6621,   0.0525 
  3.6612,   0.0528 
  3.6612,   0.0528 
  3.6603,   0.0537 
  3.6465,   0.0537 
  3.6298,   0.0525 
  3.6148,   0.0531 
  3.6096,   0.0507 
  3.6041,   0.0531 
  3.6035,   0.0525 
  3.6050,   0.0516 
  3.6044,   0.0528 
  3.6038,   0.0522 
  3.5962,   0.0540 
  3.5931,   0.0540 
  3.5880,   0.0552 
  3.5880,   0.0522 
  3.5947,   0.0522 
  3.6032,   0.0522 
  3.6041,   0.0513 
  3.6002,   0.0513 
  3.6020,   0.0525 
  3.6026,   0.0528 
  3.6035,   0.0537 
  3.6035,   0.0540 
  3.6032,   0.0540 
  3.6072,   0.0555 
  3.6084,   0.0528 
  3.6072,   0.0513 
  3.6050,   0.0510 
  3.6063,   0.0528 
  3.6102,   0.0522 
  3.6124,   0.0522 
  3.6102,   0.0558 
  3.6069,   0.0522 
  3.6072,   0.0528 
  3.6069,   0.0522 
  3.6093,   0.0510 
  3.6102,   0.0516 
  3.6087,   0.0522 
  3.6090,   0.0513 
  3.6111,   0.0510 
  3.6166,   0.0537 
  3.6160,   0.0537 
  3.6118,   0.0534 
  3.6118,   0.0528 
  3.6136,   0.0528 
  3.6142,   0.0510 
  3.6148,   0.0534 
  3.6179,   0.0510 
  3.6227,   0.0516 
  3.6234,   0.0531 
  3.6197,   0.0516 
  3.6127,   0.0546 
  3.6069,   0.0540 
  3.6011,   0.0537 
  3.6041,   0.0552 
  3.6066,   0.0552 
  3.6078,   0.0516 
  3.6057,   0.0516 
  3.5995,   0.0510 
  3.5931,   0.0516 
  3.5876,   0.0522 
  3.5834,   0.0534 
  3.5791,   0.0537 
  3.5794,   0.0537 
  3.5748,   0.0525 
  3.5669,   0.0513 
  3.5602,   0.0513 
  3.5602,   0.0510 
  3.5608,   0.0510 
  3.5532,   0.0513 
  3.5400,   0.0537 
  3.5294,   0.0534 
  3.5242,   0.0525 
  3.5236,   0.0513 
  3.5266,   0.0522 
  3.5309,   0.0522 
  3.5352,   0.0522 
  3.5321,   0.0522 
  3.5281,   0.0510 
  3.5257,   0.0522 
  3.5233,   0.0546 
  3.5211,   0.0537 
  3.5211,   0.0546 
  3.5193,   0.0540 
  3.5172,   0.0513 
  3.5181,   0.0510 
  3.5193,   0.0531 
  3.5211,   0.0507 
  3.5229,   0.0510 
  3.5211,   0.0516 
  3.5126,   0.0522 
  3.5016,   0.0534 
  3.4872,   0.0522 
  3.4872,   0.0540 
  3.4872,   0.0513 
  3.4885,   0.0507 
  3.4918,   0.0510 
  3.4912,   0.0513 
  3.4930,   0.0500 
  3.4915,   0.0522 
  3.4836,   0.0522 
  3.4763,   0.0537 
  3.4692,   0.0531 
  3.4659,   0.0546 
  3.4647,   0.0531 
  3.4619,   0.0510 
  3.4692,   0.0516 
  3.4787,   0.0513 
  3.4879,   0.0507 
  3.4860,   0.0534 
  3.4836,   0.0516 
  3.4824,   0.0549 
  3.4814,   0.0549 
  3.4787,   0.0537 
  3.4808,   0.0549 
  3.4827,   0.0540 
  3.4821,   0.0540 
  3.4814,   0.0540 
  3.4793,   0.0546 
  3.4790,   0.0546 
  3.4772,   0.0568 
  3.4741,   0.0531 
  3.4702,   0.0537 
  3.4698,   0.0555 
  3.4763,   0.0540 
  3.4750,   0.0516 
  3.4778,   0.0534 
  3.4860,   0.0494 
  3.4976,   0.0525 
  3.5010,   0.0510 
  3.4970,   0.0531 
  3.4955,   0.0546 
  3.4930,   0.0525 
  3.4955,   0.0555 
  3.5040,   0.0516 
  3.5080,   0.0510 
  3.5126,   0.0528 
  3.5120,   0.0525 
  3.5077,   0.0507 
  3.5101,   0.0528 
  3.5114,   0.0522 
  3.5086,   0.0549 
  3.5068,   0.0534 
  3.5110,   0.0525 
  3.5165,   0.0525 
  3.5181,   0.0525 
  3.5190,   0.0516 
  3.5205,   0.0528 
  3.5178,   0.0507 
  3.5132,   0.0531 
  3.5132,   0.0510 
  3.5193,   0.0546 
  3.5284,   0.0522 
  3.5376,   0.0534 
  3.5461,   0.0513 
  3.5547,   0.0513 
  3.5574,   0.0531 
  3.5553,   0.0504 
  3.5529,   0.0525 
  3.5559,   0.0528 
  3.5654,   0.0528 
  3.5779,   0.0528 
  3.5895,   0.0546 
  3.6017,   0.0513 
  3.6154,   0.0525 
  3.6234,   0.0522 
  3.6288,   0.0525 
  3.6301,   0.0510 
  3.6340,   0.0534 
  3.6319,   0.0516 
  3.6288,   0.0528 
  3.6295,   0.0546 
  3.6340,   0.0531 
  3.6435,   0.0558 
  3.6545,   0.0525 
  3.6621,   0.0516 
  3.6652,   0.0525 
  3.6642,   0.0525 
  3.6642,   0.0513 
  3.6685,   0.0522 
  3.6743,   0.0546 
  3.6765,   0.0537 
  3.6783,   0.0525 
  3.6783,   0.0555 
  3.6771,   0.0546 
  3.6774,   0.0537 
  3.6758,   0.0558 
  3.6710,   0.0513 
  3.6673,   0.0522 
  3.6633,   0.0531 
  3.6588,   0.0513 
  3.6594,   0.0540 
  3.6609,   0.0540 
  3.6575,   0.0516 
  3.6520,   0.0522 
  3.6505,   0.0525 
  3.6499,   0.0516 
  3.6478,   0.0516 
  3.6472,   0.0522 
  3.6456,   0.0513 
  3.6401,   0.0534 
  3.6362,   0.0534 
  3.6313,   0.0525 
  3.6295,   0.0531 
  3.6288,   0.0513 
  3.6292,   0.0504 
  3.6279,   0.0525 
  3.6276,   0.0516 
  3.6279,   0.0513 
  3.6301,   0.0525 
  3.6279,   0.0504 
  3.6212,   0.0531 
  3.6197,   0.0531 
  3.6115,   0.0549 
  3.6063,   0.0513 
  3.6020,   0.0500 
  3.6023,   0.0522 
  3.6041,   0.0522 
  3.6050,   0.0507 
  3.6093,   0.0522 
  3.6118,   0.0525 
  3.6157,   0.0546 
  3.6136,   0.0528 
  3.6057,   0.0537 
  3.5950,   0.0528 
  3.5873,   0.0504 
  3.5825,   0.0516 
  3.5837,   0.0513 
  3.5849,   0.0516 
  3.5852,   0.0525 
  3.5086,   0.0528 
  3.5092,   0.0555 
  3.5074,   0.0525 
  3.5046,   0.0540 
  3.5034,   0.0528 
  3.4985,   0.0513 
  3.4988,   0.0522 
  3.4998,   0.0522 
  3.5065,   0.0504 
  3.5162,   0.0513 
  3.5229,   0.0525 
  3.5236,   0.0531 
  3.5236,   0.0540 
  3.5266,   0.0552 
  3.5312,   0.0522 
  3.5324,   0.0513 
  3.5294,   0.0531 
  3.5254,   0.0494 
  3.5190,   0.0522 
  3.5190,   0.0516 
  3.5196,   0.0513 
  3.5254,   0.0537 
  3.5272,   0.0537 
  3.5239,   0.0537 
  3.5193,   0.0549 
  3.5135,   0.0540 
  3.5062,   0.0546 
  3.4961,   0.0537 
  3.4854,   0.0531 
  3.4821,   0.0540 
  3.4833,   0.0552 
  3.4894,   0.0537 
  3.4930,   0.0534 
  3.4958,   0.0552 
  3.4958,   0.0534 
  3.5007,   0.0525 
  3.5034,   0.0516 
  3.5034,   0.0513 
  3.4955,   0.0516 
  3.4879,   0.0528 
  3.4860,   0.0507 
  3.4879,   0.0562 
  3.4961,   0.0525 
  3.5022,   0.0555 
  3.5034,   0.0531 
  3.5052,   0.0507 
  3.5089,   0.0528 
  3.5132,   0.0510 
  3.5184,   0.0504 
  3.5214,   0.0522 
  3.5236,   0.0549 
  3.5297,   0.0531 
  3.5355,   0.0549 
  3.5388,   0.0525 
  3.5449,   0.0522 
  3.5501,   0.0513 
  3.5562,   0.0516 
  3.5605,   0.0488 
  3.5675,   0.0513 
  3.5742,   0.0513 
  3.5764,   0.0528 
  3.5825,   0.0546 
  3.5880,   0.0525 
  3.5950,   0.0525 
  3.6038,   0.0525 
  3.6087,   0.0510 
  3.6166,   0.0513 
  3.6285,   0.0510 
  3.6359,   0.0507 
  3.6401,   0.0531 
  3.6362,   0.0525 
  3.6343,   0.0549 
  3.6356,   0.0525 
  3.6401,   0.0525 
  3.6508,   0.0516 
  3.6591,   0.0507 
  3.6682,   0.0525 
  3.6771,   0.0504 
  3.6856,   0.0507 
  3.6914,   0.0528 
  3.6945,   0.0522 
  3.7009,   0.0549 
  3.7027,   0.0534 
  3.7003,   0.0552 
  3.6957,   0.0516 
  3.6969,   0.0516 
  3.6963,   0.0540 
  3.7009,   0.0504 
  3.7076,   0.0516 
  3.7100,   0.0504 
  3.7112,   0.0534 
  3.7076,   0.0534 
  3.7061,   0.0546 
  3.7030,   0.0552 
  3.7033,   0.0540 
  3.7073,   0.0540 
  3.7073,   0.0540 
  3.7051,   0.0510 
  3.6963,   0.0507 
  3.6871,   0.0513 
  3.6795,   0.0516 
  3.6761,   0.0534 
  3.6703,   0.0537 
  3.6612,   0.0516 
  3.6505,   0.0525 
  3.6447,   0.0507 
  3.6420,   0.0525 
  3.6368,   0.0513 
  3.6255,   0.0507 
  3.6197,   0.0522 
  3.6115,   0.0510 
  3.6038,   0.0549 
  3.5962,   0.0516 
  3.5873,   0.0528 
  3.5785,   0.0510 
  3.5696,   0.0516 
  3.5611,   0.0522 
  3.5519,   0.0504 
  3.5410,   0.0516 
  3.5287,   0.0507 
  3.5211,   0.0528 
  3.5178,   0.0528 
  3.5159,   0.0552 
  3.5144,   0.0558 
  3.5159,   0.0507 
  3.5159,   0.0516 
  3.5141,   0.0522 
  3.5110,   0.0516 
  3.5110,   0.0510 
  3.5135,   0.0516 
  3.5193,   0.0534 
  3.5284,   0.0531 
  3.5327,   0.0552 
  3.5358,   0.0537 
  3.5422,   0.0510 
  3.5486,   0.0510 
  3.5507,   0.0513 
  3.5532,   0.0528 
  3.5529,   0.0513 
  3.5538,   0.0531 
  3.5538,   0.0531 
  3.5559,   0.0537 
  3.5547,   0.0549 
  3.5583,   0.0513 
  3.5645,   0.0522 
  3.5681,   0.0510 
  3.5742,   0.0525 
  3.5773,   0.0522 
  3.5742,   0.0507 
  3.5806,   0.0525 
  3.5880,   0.0531 
  3.5907,   0.0534 
  3.5962,   0.0525 
  3.6050,   0.0531 
  3.6166,   0.0516 
  3.6230,   0.0516 
  3.6243,   0.0510 
  3.6185,   0.0525 
  3.6185,   0.0522 
  3.6200,   0.0525 
  3.6203,   0.0537 
  3.6172,   0.0525 
  3.6148,   0.0537 
  3.6209,   0.0555 
  3.6234,   0.0546 
  3.6246,   0.0522 
  3.6264,   0.0537 
  3.6267,   0.0507 
  3.6322,   0.0516 
  3.6414,   0.0525 
  3.6453,   0.0516 
  3.6447,   0.0552 
  3.6411,   0.0528 
  3.6337,   0.0552 
  3.6298,   0.0513 
  3.6301,   0.0525 
  3.6285,   0.0513 
  3.6267,   0.0513 
  3.6267,   0.0513 
  3.6258,   0.0525 
  3.6243,   0.0513 
  3.6270,   0.0555 
  3.6258,   0.0546 
  3.6255,   0.0507 
  3.6243,   0.0513 
  3.6206,   0.0513 
  3.6179,   0.0513 
  3.6139,   0.0525 
  3.6111,   0.0516 
  3.6108,   0.0525 
  3.6108,   0.0534 
  3.6090,   0.0549 
  3.6078,   0.0549 
  3.6050,   0.0537 
  3.5986,   0.0516 
  3.5953,   0.0516 
  3.5907,   0.0513 
  3.5886,   0.0531 
  3.5849,   0.0510 
  3.5788,   0.0504 
  3.5718,   0.0531 
  3.5641,   0.0558 
  3.5645,   0.0540 
  3.5678,   0.0546 
  3.5699,   0.0513 
  3.5696,   0.0531 
  3.5635,   0.0531 
  3.5571,   0.0507 
  3.5480,   0.0513 
  3.5394,   0.0516 
  3.5358,   0.0534 
  3.5321,   0.0549 
  3.5297,   0.0531 
  3.5309,   0.0555 
  3.5355,   0.0522 
  3.5437,   0.0491 
  3.5483,   0.0537 
  3.5501,   0.0531 
  3.5486,   0.0494 
  3.5431,   0.0531 
  3.5422,   0.0510 
  3.5483,   0.0552 
  3.5580,   0.0528 
  3.5681,   0.0546 
  3.5748,   0.0540 
  3.5733,   0.0528 
  3.5742,   0.0534 
  3.5828,   0.0537 
  3.5883,   0.0537 
  3.5931,   0.0555 
  3.5992,   0.0555 
  3.6041,   0.0522 
  3.6124,   0.0558 
  3.6197,   0.0534 
  3.6206,   0.0531 
  3.6255,   0.0525 
  3.6325,   0.0516 
  3.6374,   0.0494 
  3.6404,   0.0510 
  3.6472,   0.0513 
  3.6481,   0.0525 
  3.6465,   0.0516 
  3.6453,   0.0540 
  3.6426,   0.0540 
  3.6404,   0.0504 
  3.6374,   0.0516 
  3.6432,   0.0522 
  3.6475,   0.0510 
  3.6517,   0.0531 
  3.6554,   0.0500 
  3.6624,   0.0531 
  3.6652,   0.0513 
  3.6612,   0.0540 
  3.6542,   0.0537 
  3.6450,   0.0510 
  3.6365,   0.0546 
  3.6322,   0.0516 
  3.6279,   0.0485 
  3.6230,   0.0537 
  3.6200,   0.0507 
  3.6197,   0.0528 
  3.6188,   0.0537 
  3.6188,   0.0504 
  3.6142,   0.0537 
  3.6105,   0.0504 
  3.6038,   0.0504 
  3.5953,   0.0516 
  3.5904,   0.0510 
  3.5858,   0.0522 
